zipcode,violation_code,log_income,avg_initial_fine_zipcode,avg_initial_fine_zipcode_viol,zipcode_count,zipcode_viol_count
60087,0964100A,10.981433,70.312836,108.98876,2813,89
60087,0964100B,10.981433,70.312836,125,2813,3
60087,0964100C,10.981433,70.312836,146.73914,2813,23
60087,0964100D,10.981433,70.312836,75,2813,8
60087,0964100E,10.981433,70.312836,100,2813,1
60087,0964100F,10.981433,70.312836,60,2813,1
60087,0964100G,10.981433,70.312836,60,2813,10
60087,0964110A,10.981433,70.312836,100,2813,36
60087,0964110B,10.981433,70.312836,75,2813,2
60087,0964110C,10.981433,70.312836,58.75,2813,40
60087,0964110D,10.981433,70.312836,58.18182,2813,11
60087,0964110E,10.981433,70.312836,58,2813,5
60087,0964110F,10.981433,70.312836,75,2813,1
60087,0964110G,10.981433,70.312836,75,2813,3
60087,0964120A,10.981433,70.312836,50,2813,2
60087,0964120B,10.981433,70.312836,30,2813,5
60087,0964125,10.981433,70.312836,120,2813,44
60087,0964125B,10.981433,70.312836,200,2813,44
60087,0964125C,10.981433,70.312836,500,2813,1
60087,0964130,10.981433,70.312836,150,2813,34
60087,0964130A,10.981433,70.312836,150,2813,11
60087,0964140B,10.981433,70.312836,97.614677,2813,109
60087,0964150B,10.981433,70.312836,65.391304,2813,230
60087,0964160B,10.981433,70.312836,58.695652,2813,23
60087,0964160C,10.981433,70.312836,50,2813,1
60087,0964170A,10.981433,70.312836,25,2813,9
60087,0964180A,10.981433,70.312836,50,2813,2
60087,0964190,10.981433,70.312836,50,2813,113
60087,0964190A,10.981433,70.312836,35.294117,2813,34
60087,0964190B,10.981433,70.312836,53.902439,2813,41
60087,0964200B,10.981433,70.312836,25,2813,7
60087,0976050B,10.981433,70.312836,25,2813,6
60087,0976050D,10.981433,70.312836,25,2813,2
60087,0976140A,10.981433,70.312836,100,2813,1
60087,0976150B,10.981433,70.312836,50,2813,1
60087,0976160A,10.981433,70.312836,53.475937,2813,187
60087,0976160D,10.981433,70.312836,53,2813,30
60087,0976160F,10.981433,70.312836,54.852257,2813,643
60087,0976180A,10.981433,70.312836,25,2813,19
60087,0976180B,10.981433,70.312836,25,2813,2
60087,0976210A,10.981433,70.312836,25,2813,3
60087,0976210B,10.981433,70.312836,25,2813,15
60087,0976220A,10.981433,70.312836,153.57143,2813,7
60087,0976220B,10.981433,70.312836,157.35294,2813,51
60087,0980080A,10.981433,70.312836,100,2813,2
60087,0980080B,10.981433,70.312836,100,2813,1
60087,0980110A,10.981433,70.312836,68.478264,2813,23
60087,0980110B,10.981433,70.312836,70,2813,5
60087,0980120B,10.981433,70.312836,25,2813,7
60087,0980130A,10.981433,70.312836,50,2813,2
60087,0980130B,10.981433,70.312836,37.5,2813,2
60088,0912060,11.290907,71.909622,90,343,1
60088,0940060,11.290907,71.909622,150,343,1
60088,0964020B,11.290907,71.909622,75,343,2
60088,0964040B,11.290907,71.909622,51.42857,343,14
60088,0964050I,11.290907,71.909622,200,343,1
60088,0964050J,11.290907,71.909622,200,343,4
60088,0964060,11.290907,71.909622,60,343,3
60088,0964070,11.290907,71.909622,60,343,1
60088,0964080A,11.290907,71.909622,59.545456,343,22
60088,0964080B,11.290907,71.909622,78.181816,343,11
60088,0964090E,11.290907,71.909622,62.142857,343,21
60088,0964091,11.290907,71.909622,50,343,1
60088,0964100A,11.290907,71.909622,119.23077,343,13
60088,0964100G,11.290907,71.909622,60,343,4
60088,0964110A,11.290907,71.909622,100,343,2
60088,0964110C,11.290907,71.909622,52.5,343,4
60088,0964110D,11.290907,71.909622,57.5,343,4
60088,0964120A,11.290907,71.909622,50,343,2
60088,0964120B,11.290907,71.909622,50,343,2
60088,0964125,11.290907,71.909622,120,343,5
60088,0964125B,11.290907,71.909622,200,343,7
60088,0964130,11.290907,71.909622,150,343,2
60088,0964130A,11.290907,71.909622,150,343,2
60088,0964140B,11.290907,71.909622,96.92308,343,13
60088,0964150B,11.290907,71.909622,63.333332,343,42
60088,0964160B,11.290907,71.909622,60,343,1
60088,0964190,11.290907,71.909622,50,343,19
60088,0964190A,11.290907,71.909622,30,343,1
60088,0964200B,11.290907,71.909622,25,343,1
60088,0976160A,11.290907,71.909622,54.583332,343,24
60088,0976160D,11.290907,71.909622,55,343,4
60088,0976160F,11.290907,71.909622,53.678162,343,87
60088,0976180A,11.290907,71.909622,25,343,1
60088,0976210A,11.290907,71.909622,25,343,1
60088,0976220A,11.290907,71.909622,25,343,1
60088,0976220B,11.290907,71.909622,137.5,343,16
60088,0980120B,11.290907,71.909622,25,343,1
60088,0980130A,11.290907,71.909622,25,343,1
60088,0980130B,11.290907,71.909622,50,343,1
60089,0912060,11.473785,67.264313,90,8910,40
60089,0940060,11.473785,67.264313,137.5,8910,4
60089,0940080,11.473785,67.264313,75,8910,1
60089,0940170,11.473785,67.264313,25,8910,2
60089,0964020A,11.473785,67.264313,25,8910,43
60089,0964020B,11.473785,67.264313,75,8910,68
60089,0964030B,11.473785,67.264313,43.75,8910,8
60089,0964040B,11.473785,67.264313,52.293869,8910,946
60089,0964041B,11.473785,67.264313,58.421051,8910,19
60089,0964050J,11.473785,67.264313,212.67606,8910,71
60089,0964060,11.473785,67.264313,54.606743,8910,89
60089,0964060B,11.473785,67.264313,60,8910,1
60089,0964070,11.473785,67.264313,51.81818,8910,11
60089,0964080A,11.473785,67.264313,65.403557,8910,731
60089,0964080B,11.473785,67.264313,68.919449,8910,509
60089,0964090E,11.473785,67.264313,61.929428,8910,666
60089,0964091,11.473785,67.264313,50,8910,7
60089,0964100A,11.473785,67.264313,109.09091,8910,220
60089,0964100B,11.473785,67.264313,150,8910,3
60089,0964100C,11.473785,67.264313,140.42554,8910,94
60089,0964100D,11.473785,67.264313,75,8910,16
60089,0964100F,11.473785,67.264313,60,8910,6
60089,0964100G,11.473785,67.264313,55.138889,8910,36
60089,0964110A,11.473785,67.264313,100,8910,84
60089,0964110B,11.473785,67.264313,75,8910,2
60089,0964110C,11.473785,67.264313,58.951614,8910,124
60089,0964110D,11.473785,67.264313,58.918919,8910,37
60089,0964110E,11.473785,67.264313,57.777779,8910,9
60089,0964110F,11.473785,67.264313,75,8910,1
60089,0964110G,11.473785,67.264313,75,8910,17
60089,0964110H,11.473785,67.264313,100,8910,3
60089,0964120A,11.473785,67.264313,43.75,8910,4
60089,0964120B,11.473785,67.264313,50,8910,4
60089,0964125,11.473785,67.264313,120,8910,121
60089,0964125B,11.473785,67.264313,200,8910,65
60089,0964130,11.473785,67.264313,150,8910,86
60089,0964130A,11.473785,67.264313,150,8910,28
60089,0964130B,11.473785,67.264313,150,8910,5
60089,0964140B,11.473785,67.264313,98.048782,8910,205
60089,0964150A,11.473785,67.264313,100,8910,1
60089,0964150B,11.473785,67.264313,63.835262,8910,777
60089,0964160B,11.473785,67.264313,59.022556,8910,133
60089,0964170A,11.473785,67.264313,27.941177,8910,17
60089,0964170D,11.473785,67.264313,125,8910,1
60089,0964180A,11.473785,67.264313,60,8910,1
60089,0964190,11.473785,67.264313,50,8910,602
60089,0964190A,11.473785,67.264313,36.194691,8910,113
60089,0964190B,11.473785,67.264313,53.690475,8910,168
60089,0964200B,11.473785,67.264313,42.241379,8910,29
60089,0976050B,11.473785,67.264313,25,8910,3
60089,0976050C,11.473785,67.264313,25,8910,3
60089,0976050D,11.473785,67.264313,25,8910,2
60089,0976090B,11.473785,67.264313,25,8910,1
60089,0976110A,11.473785,67.264313,25,8910,2
60089,0976150B,11.473785,67.264313,50,8910,5
60089,0976160A,11.473785,67.264313,52.115028,8910,539
60089,0976160C,11.473785,67.264313,60,8910,1
60089,0976160D,11.473785,67.264313,53.376625,8910,77
60089,0976160F,11.473785,67.264313,53.651428,8910,1750
60089,0976180A,11.473785,67.264313,25,8910,12
60089,0976180B,11.473785,67.264313,25,8910,1
60089,0976200B,11.473785,67.264313,25,8910,1
60089,0976210A,11.473785,67.264313,25,8910,4
60089,0976210B,11.473785,67.264313,25,8910,16
60089,0976220A,11.473785,67.264313,185.71428,8910,21
60089,0976220B,11.473785,67.264313,152.01613,8910,186
60089,0980080A,11.473785,67.264313,100,8910,3
60089,0980110A,11.473785,67.264313,68.478264,8910,23
60089,0980110B,11.473785,67.264313,66.666664,8910,3
60089,0980120A,11.473785,67.264313,50,8910,2
60089,0980120B,11.473785,67.264313,25,8910,7
60089,0980130B,11.473785,67.264313,46.25,8910,20
60090,0912060,10.940806,68.916405,90,7572,46
60090,0940060,10.940806,68.916405,150,7572,6
60090,0940080,10.940806,68.916405,75,7572,1
60090,0940220,10.940806,68.916405,25,7572,2
60090,0964020A,10.940806,68.916405,25,7572,29
60090,0964020B,10.940806,68.916405,75,7572,49
60090,0964030B,10.940806,68.916405,50,7572,4
60090,0964040B,10.940806,68.916405,52.105263,7572,646
60090,0964041B,10.940806,68.916405,59.599998,7572,25
60090,0964050J,10.940806,68.916405,206.06061,7572,66
60090,0964060,10.940806,68.916405,55,7572,96
60090,0964060B,10.940806,68.916405,60,7572,1
60090,0964070,10.940806,68.916405,51.81818,7572,11
60090,0964080A,10.940806,68.916405,62.510578,7572,709
60090,0964080B,10.940806,68.916405,69.403343,7572,419
60090,0964090E,10.940806,68.916405,62.315704,7572,624
60090,0964100A,10.940806,68.916405,109.00901,7572,222
60090,0964100B,10.940806,68.916405,75,7572,2
60090,0964100C,10.940806,68.916405,144.94382,7572,89
60090,0964100D,10.940806,68.916405,75,7572,17
60090,0964100E,10.940806,68.916405,100,7572,1
60090,0964100F,10.940806,68.916405,42.5,7572,2
60090,0964100G,10.940806,68.916405,54.878048,7572,41
60090,0964110A,10.940806,68.916405,100,7572,101
60090,0964110B,10.940806,68.916405,75,7572,2
60090,0964110C,10.940806,68.916405,58.446602,7572,103
60090,0964110D,10.940806,68.916405,58.400002,7572,25
60090,0964110E,10.940806,68.916405,58.57143,7572,7
60090,0964110F,10.940806,68.916405,75,7572,2
60090,0964110G,10.940806,68.916405,75,7572,17
60090,0964120A,10.940806,68.916405,50,7572,1
60090,0964120B,10.940806,68.916405,50,7572,4
60090,0964125,10.940806,68.916405,120,7572,124
60090,0964125B,10.940806,68.916405,200,7572,65
60090,0964125C,10.940806,68.916405,500,7572,1
60090,0964130,10.940806,68.916405,150,7572,77
60090,0964130A,10.940806,68.916405,150,7572,43
60090,0964130B,10.940806,68.916405,150,7572,2
60090,0964140B,10.940806,68.916405,97.904762,7572,210
60090,0964150A,10.940806,68.916405,100,7572,1
60090,0964150B,10.940806,68.916405,63.65625,7572,640
60090,0964160B,10.940806,68.916405,57.86517,7572,89
60090,0964160C,10.940806,68.916405,60,7572,1
60090,0964170A,10.940806,68.916405,35,7572,10
60090,0964180A,10.940806,68.916405,57.5,7572,4
60090,0964190,10.940806,68.916405,50,7572,435
60090,0964190A,10.940806,68.916405,35.106384,7572,94
60090,0964190B,10.940806,68.916405,54.212963,7572,108
60090,0964200B,10.940806,68.916405,43.75,7572,16
60090,0976010B,10.940806,68.916405,25,7572,1
60090,0976020B,10.940806,68.916405,25,7572,1
60090,0976040A,10.940806,68.916405,25,7572,1
60090,0976050B,10.940806,68.916405,25,7572,9
60090,0976050C,10.940806,68.916405,25,7572,5
60090,0976050D,10.940806,68.916405,25,7572,5
60090,0976090B,10.940806,68.916405,25,7572,1
60090,0976110A,10.940806,68.916405,25,7572,2
60090,0976140A,10.940806,68.916405,100,7572,2
60090,0976150B,10.940806,68.916405,50,7572,2
60090,0976160A,10.940806,68.916405,52.050739,7572,473
60090,0976160D,10.940806,68.916405,51.57143,7572,70
60090,0976160F,10.940806,68.916405,53.768951,7572,1385
60090,0976180A,10.940806,68.916405,25,7572,25
60090,0976180B,10.940806,68.916405,25,7572,2
60090,0976210A,10.940806,68.916405,25,7572,1
60090,0976210B,10.940806,68.916405,25,7572,25
60090,0976220A,10.940806,68.916405,154.80769,7572,26
60090,0976220B,10.940806,68.916405,145.25862,7572,174
60090,0980080A,10.940806,68.916405,100,7572,12
60090,0980110A,10.940806,68.916405,69.64286,7572,28
60090,0980110B,10.940806,68.916405,65,7572,5
60090,0980120A,10.940806,68.916405,50,7572,2
60090,0980120B,10.940806,68.916405,25,7572,7
60090,0980130A,10.940806,68.916405,50,7572,6
60090,0980130B,10.940806,68.916405,47.916668,7572,12
60091,0912060,11.833115,64.968025,90,10008,33
60091,0940060,11.833115,64.968025,150,10008,3
60091,0940080,11.833115,64.968025,70,10008,5
60091,0940170,11.833115,64.968025,25,10008,2
60091,0964020A,11.833115,64.968025,25,10008,26
60091,0964020B,11.833115,64.968025,75,10008,60
60091,0964030B,11.833115,64.968025,45.833332,10008,6
60091,0964040B,11.833115,64.968025,51.905251,10008,971
60091,0964041B,11.833115,64.968025,59.565216,10008,23
60091,0964050I,11.833115,64.968025,200,10008,1
60091,0964050J,11.833115,64.968025,211.17647,10008,85
60091,0964060,11.833115,64.968025,54.848484,10008,99
60091,0964070,11.833115,64.968025,52.5,10008,12
60091,0964080A,11.833115,64.968025,63.663593,10008,868
60091,0964080B,11.833115,64.968025,67.054543,10008,550
60091,0964090E,11.833115,64.968025,61.918316,10008,808
60091,0964091,11.833115,64.968025,50,10008,2
60091,0964100A,11.833115,64.968025,110.83334,10008,240
60091,0964100B,11.833115,64.968025,112.5,10008,2
60091,0964100C,11.833115,64.968025,143.83562,10008,73
60091,0964100D,11.833115,64.968025,75,10008,27
60091,0964100E,11.833115,64.968025,100,10008,3
60091,0964100F,11.833115,64.968025,55.625,10008,8
60091,0964100G,11.833115,64.968025,55.227272,10008,44
60091,0964110A,11.833115,64.968025,100,10008,104
60091,0964110B,11.833115,64.968025,75,10008,1
60091,0964110C,11.833115,64.968025,58.508774,10008,114
60091,0964110D,11.833115,64.968025,59.117645,10008,34
60091,0964110E,11.833115,64.968025,58.333332,10008,12
60091,0964110F,11.833115,64.968025,75,10008,1
60091,0964110G,11.833115,64.968025,75,10008,33
60091,0964110H,11.833115,64.968025,100,10008,1
60091,0964120A,11.833115,64.968025,41.666668,10008,3
60091,0964120B,11.833115,64.968025,50,10008,1
60091,0964125,11.833115,64.968025,120,10008,115
60091,0964125B,11.833115,64.968025,200,10008,43
60091,0964125C,11.833115,64.968025,500,10008,4
60091,0964125D,11.833115,64.968025,30,10008,1
60091,0964130,11.833115,64.968025,150,10008,80
60091,0964130A,11.833115,64.968025,150,10008,35
60091,0964130B,11.833115,64.968025,150,10008,1
60091,0964140B,11.833115,64.968025,98.431374,10008,255
60091,0964150B,11.833115,64.968025,63.897148,10008,807
60091,0964160B,11.833115,64.968025,58.385094,10008,161
60091,0964170A,11.833115,64.968025,29.166666,10008,12
60091,0964180A,11.833115,64.968025,55,10008,10
60091,0964190,11.833115,64.968025,50,10008,892
60091,0964190A,11.833115,64.968025,34.782608,10008,138
60091,0964190B,11.833115,64.968025,53.144104,10008,229
60091,0964200B,11.833115,64.968025,41.935482,10008,31
60091,0976050B,11.833115,64.968025,25,10008,3
60091,0976050D,11.833115,64.968025,25,10008,3
60091,0976150B,11.833115,64.968025,35,10008,5
60091,0976160A,11.833115,64.968025,52.19067,10008,493
60091,0976160D,11.833115,64.968025,52.083332,10008,48
60091,0976160F,11.833115,64.968025,53.583523,10008,2185
60091,0976180A,11.833115,64.968025,25,10008,10
60091,0976180B,11.833115,64.968025,25,10008,1
60091,0976210A,11.833115,64.968025,25,10008,2
60091,0976210B,11.833115,64.968025,25,10008,17
60091,0976220A,11.833115,64.968025,212.5,10008,6
60091,0976220B,11.833115,64.968025,158.92857,10008,84
60091,0980080A,11.833115,64.968025,100,10008,4
60091,0980080B,11.833115,64.968025,100,10008,1
60091,0980110A,11.833115,64.968025,69.696968,10008,33
60091,0980110B,11.833115,64.968025,75,10008,7
60091,0980120A,11.833115,64.968025,25,10008,1
60091,0980120B,11.833115,64.968025,25,10008,9
60091,0980130A,11.833115,64.968025,50,10008,4
60091,0980130B,11.833115,64.968025,45.652172,10008,23
60093,0912060,12.069397,63.495636,90,7794,24
60093,0940060,12.069397,63.495636,130,7794,5
60093,0940080,12.069397,63.495636,75,7794,2
60093,0940170,12.069397,63.495636,25,7794,1
60093,0964020A,12.069397,63.495636,25,7794,23
60093,0964020B,12.069397,63.495636,75,7794,48
60093,0964030B,12.069397,63.495636,45,7794,5
60093,0964040B,12.069397,63.495636,52.150684,7794,730
60093,0964041B,12.069397,63.495636,58.125,7794,16
60093,0964050J,12.069397,63.495636,208.97437,7794,39
60093,0964060,12.069397,63.495636,55.833332,7794,72
60093,0964070,12.069397,63.495636,54,7794,5
60093,0964080A,12.069397,63.495636,63.246754,7794,616
60093,0964080B,12.069397,63.495636,70.068962,7794,435
60093,0964090E,12.069397,63.495636,63.045887,7794,632
60093,0964091,12.069397,63.495636,50,7794,3
60093,0964100A,12.069397,63.495636,109.27835,7794,194
60093,0964100B,12.069397,63.495636,131.25,7794,4
60093,0964100C,12.069397,63.495636,135.9375,7794,48
60093,0964100D,12.069397,63.495636,75,7794,13
60093,0964100E,12.069397,63.495636,100,7794,2
60093,0964100F,12.069397,63.495636,60,7794,2
60093,0964100G,12.069397,63.495636,54.024391,7794,41
60093,0964100H,12.069397,63.495636,100,7794,1
60093,0964110A,12.069397,63.495636,100,7794,48
60093,0964110B,12.069397,63.495636,75,7794,1
60093,0964110C,12.069397,63.495636,59.090908,7794,66
60093,0964110D,12.069397,63.495636,57.894737,7794,19
60093,0964110E,12.069397,63.495636,60,7794,8
60093,0964110F,12.069397,63.495636,75,7794,3
60093,0964110G,12.069397,63.495636,75,7794,5
60093,0964110H,12.069397,63.495636,87.5,7794,2
60093,0964120A,12.069397,63.495636,25,7794,1
60093,0964120B,12.069397,63.495636,50,7794,3
60093,0964125,12.069397,63.495636,120,7794,70
60093,0964125B,12.069397,63.495636,200,7794,25
60093,0964125C,12.069397,63.495636,500,7794,1
60093,0964125D,12.069397,63.495636,30,7794,1
60093,0964130,12.069397,63.495636,150,7794,60
60093,0964130A,12.069397,63.495636,150,7794,15
60093,0964130B,12.069397,63.495636,150,7794,1
60093,0964140B,12.069397,63.495636,97.655174,7794,145
60093,0964150B,12.069397,63.495636,63.318386,7794,669
60093,0964160B,12.069397,63.495636,58.88158,7794,152
60093,0964160C,12.069397,63.495636,60,7794,2
60093,0964170A,12.069397,63.495636,35,7794,5
60093,0964170C,12.069397,63.495636,60,7794,2
60093,0964170D,12.069397,63.495636,125,7794,3
60093,0964180A,12.069397,63.495636,53.333332,7794,3
60093,0964190,12.069397,63.495636,50,7794,781
60093,0964190A,12.069397,63.495636,35.473682,7794,95
60093,0964190B,12.069397,63.495636,55.0289,7794,173
60093,0964200B,12.069397,63.495636,48.611111,7794,18
60093,0976040B,12.069397,63.495636,25,7794,1
60093,0976050B,12.069397,63.495636,25,7794,3
60093,0976050C,12.069397,63.495636,25,7794,1
60093,0976140A,12.069397,63.495636,100,7794,1
60093,0976150B,12.069397,63.495636,39.285713,7794,7
60093,0976160A,12.069397,63.495636,52.128803,7794,559
60093,0976160B,12.069397,63.495636,60,7794,1
60093,0976160D,12.069397,63.495636,52.133335,7794,75
60093,0976160F,12.069397,63.495636,53.737312,7794,1675
60093,0976180A,12.069397,63.495636,25,7794,7
60093,0976210B,12.069397,63.495636,25,7794,13
60093,0976220A,12.069397,63.495636,175,7794,9
60093,0976220B,12.069397,63.495636,184.54546,7794,55
60093,0980080A,12.069397,63.495636,100,7794,5
60093,0980110A,12.069397,63.495636,70.833336,7794,24
60093,0980110B,12.069397,63.495636,75,7794,1
60093,0980120A,12.069397,63.495636,50,7794,1
60093,0980120B,12.069397,63.495636,25,7794,6
60093,0980130A,12.069397,63.495636,50,7794,2
60093,0980130B,12.069397,63.495636,47.5,7794,10
60096,0964020B,11.24516,69.229691,75,357,2
60096,0964030B,11.24516,69.229691,50,357,1
60096,0964040B,11.24516,69.229691,53.225807,357,31
60096,0964041B,11.24516,69.229691,60,357,2
60096,0964050J,11.24516,69.229691,220,357,5
60096,0964060,11.24516,69.229691,51.42857,357,7
60096,0964080A,11.24516,69.229691,68.85714,357,35
60096,0964080B,11.24516,69.229691,77.894737,357,19
60096,0964090E,11.24516,69.229691,66.875,357,32
60096,0964100A,11.24516,69.229691,107.69231,357,13
60096,0964100C,11.24516,69.229691,150,357,1
60096,0964100D,11.24516,69.229691,75,357,1
60096,0964100G,11.24516,69.229691,60,357,1
60096,0964110A,11.24516,69.229691,100,357,1
60096,0964110B,11.24516,69.229691,75,357,1
60096,0964110C,11.24516,69.229691,57.5,357,8
60096,0964110D,11.24516,69.229691,56.666668,357,3
60096,0964110G,11.24516,69.229691,75,357,2
60096,0964110H,11.24516,69.229691,75,357,1
60096,0964125,11.24516,69.229691,120,357,6
60096,0964125B,11.24516,69.229691,200,357,4
60096,0964130,11.24516,69.229691,150,357,6
60096,0964130A,11.24516,69.229691,150,357,1
60096,0964140B,11.24516,69.229691,96,357,10
60096,0964150B,11.24516,69.229691,63.42857,357,35
60096,0964160B,11.24516,69.229691,60,357,1
60096,0964170A,11.24516,69.229691,25,357,1
60096,0964190,11.24516,69.229691,50,357,14
60096,0964190B,11.24516,69.229691,53.333332,357,9
60096,0976160A,11.24516,69.229691,51.052631,357,19
60096,0976160D,11.24516,69.229691,55,357,4
60096,0976160F,11.24516,69.229691,54.133335,357,75
60096,0976180A,11.24516,69.229691,25,357,2
60096,0976210B,11.24516,69.229691,25,357,1
60096,0980080A,11.24516,69.229691,100,357,1
60096,0980110A,11.24516,69.229691,50,357,2
60097,0912060,11.207663,68.671585,90,542,2
60097,0964020A,11.207663,68.671585,25,542,4
60097,0964020B,11.207663,68.671585,75,542,1
60097,0964040B,11.207663,68.671585,52.575756,542,66
60097,0964041B,11.207663,68.671585,60,542,2
60097,0964050J,11.207663,68.671585,200,542,1
60097,0964060,11.207663,68.671585,53.333332,542,9
60097,0964070,11.207663,68.671585,60,542,1
60097,0964080A,11.207663,68.671585,63.703705,542,54
60097,0964080B,11.207663,68.671585,70.476189,542,21
60097,0964090E,11.207663,68.671585,63.541668,542,48
60097,0964091,11.207663,68.671585,50,542,2
60097,0964100A,11.207663,68.671585,116.66666,542,9
60097,0964100C,11.207663,68.671585,137.5,542,6
60097,0964100D,11.207663,68.671585,75,542,1
60097,0964100G,11.207663,68.671585,60,542,3
60097,0964110A,11.207663,68.671585,100,542,5
60097,0964110C,11.207663,68.671585,60,542,11
60097,0964110D,11.207663,68.671585,50,542,1
60097,0964110F,11.207663,68.671585,75,542,1
60097,0964110G,11.207663,68.671585,75,542,1
60097,0964125,11.207663,68.671585,120,542,18
60097,0964125B,11.207663,68.671585,200,542,5
60097,0964125C,11.207663,68.671585,500,542,1
60097,0964130,11.207663,68.671585,150,542,8
60097,0964130A,11.207663,68.671585,150,542,2
60097,0964140B,11.207663,68.671585,97,542,10
60097,0964150B,11.207663,68.671585,64.85714,542,35
60097,0964160B,11.207663,68.671585,60,542,2
60097,0964170A,11.207663,68.671585,25,542,1
60097,0964190,11.207663,68.671585,50,542,27
60097,0964190A,11.207663,68.671585,40,542,2
60097,0964190B,11.207663,68.671585,56.363636,542,11
60097,0964200B,11.207663,68.671585,50,542,1
60097,0976160A,11.207663,68.671585,51.724136,542,29
60097,0976160D,11.207663,68.671585,55,542,6
60097,0976160F,11.207663,68.671585,53.636364,542,110
60097,0976180A,11.207663,68.671585,25,542,3
60097,0976180B,11.207663,68.671585,25,542,1
60097,0976210B,11.207663,68.671585,25,542,2
60097,0976220B,11.207663,68.671585,193.75,542,8
60097,0980080A,11.207663,68.671585,100,542,6
60097,0980110A,11.207663,68.671585,75,542,2
60097,0980120A,11.207663,68.671585,50,542,1
60097,0980130B,11.207663,68.671585,50,542,2
60098,0912060,11.08856,69.128891,90,2250,12
60098,0940060,11.08856,69.128891,133.33333,2250,3
60098,0940080,11.08856,69.128891,75,2250,1
60098,0940170,11.08856,69.128891,25,2250,1
60098,0940220,11.08856,69.128891,25,2250,1
60098,0964020A,11.08856,69.128891,25,2250,10
60098,0964020B,11.08856,69.128891,75,2250,15
60098,0964040B,11.08856,69.128891,51.660515,2250,271
60098,0964041B,11.08856,69.128891,56.666668,2250,3
60098,0964050J,11.08856,69.128891,208.33333,2250,18
60098,0964060,11.08856,69.128891,58.064518,2250,31
60098,0964070,11.08856,69.128891,60,2250,4
60098,0964080A,11.08856,69.128891,65.187164,2250,187
60098,0964080B,11.08856,69.128891,68.0597,2250,134
60098,0964090E,11.08856,69.128891,63.351353,2250,185
60098,0964091,11.08856,69.128891,50,2250,1
60098,0964100A,11.08856,69.128891,108,2250,75
60098,0964100B,11.08856,69.128891,150,2250,1
60098,0964100C,11.08856,69.128891,127.5,2250,10
60098,0964100D,11.08856,69.128891,75,2250,12
60098,0964100G,11.08856,69.128891,56.5,2250,10
60098,0964110A,11.08856,69.128891,100,2250,23
60098,0964110C,11.08856,69.128891,59.722221,2250,36
60098,0964110D,11.08856,69.128891,60,2250,5
60098,0964110E,11.08856,69.128891,60,2250,7
60098,0964110G,11.08856,69.128891,75,2250,5
60098,0964120A,11.08856,69.128891,50,2250,3
60098,0964125,11.08856,69.128891,120,2250,39
60098,0964125B,11.08856,69.128891,200,2250,33
60098,0964130,11.08856,69.128891,150,2250,25
60098,0964130A,11.08856,69.128891,150,2250,2
60098,0964140B,11.08856,69.128891,98.591553,2250,71
60098,0964150B,11.08856,69.128891,65.078537,2250,191
60098,0964160B,11.08856,69.128891,58.333332,2250,18
60098,0964170A,11.08856,69.128891,50,2250,2
60098,0964180A,11.08856,69.128891,60,2250,1
60098,0964190,11.08856,69.128891,50,2250,131
60098,0964190A,11.08856,69.128891,37.407406,2250,27
60098,0964190B,11.08856,69.128891,55.370369,2250,27
60098,0964200B,11.08856,69.128891,46.42857,2250,7
60098,0976050B,11.08856,69.128891,25,2250,5
60098,0976090B,11.08856,69.128891,25,2250,1
60098,0976090C,11.08856,69.128891,25,2250,1
60098,0976150B,11.08856,69.128891,50,2250,1
60098,0976160A,11.08856,69.128891,52.959183,2250,98
60098,0976160D,11.08856,69.128891,54,2250,10
60098,0976160F,11.08856,69.128891,53.873417,2250,395
60098,0976180A,11.08856,69.128891,25,2250,8
60098,0976210A,11.08856,69.128891,25,2250,1
60098,0976210B,11.08856,69.128891,25,2250,19
60098,0976220A,11.08856,69.128891,137.5,2250,6
60098,0976220B,11.08856,69.128891,195.45454,2250,33
60098,0980080A,11.08856,69.128891,100,2250,2
60098,0980080B,11.08856,69.128891,100,2250,1
60098,0980110A,11.08856,69.128891,71.875,2250,16
60098,0980110B,11.08856,69.128891,75,2250,7
60098,0980120B,11.08856,69.128891,25,2250,2
60098,0980130A,11.08856,69.128891,50,2250,2
60098,0980130B,11.08856,69.128891,37.5,2250,4
60099,0912060,10.95678,69.245522,90,3519,37
60099,0940060,10.95678,69.245522,125,3519,2
60099,0940080,10.95678,69.245522,75,3519,1
60099,0940220,10.95678,69.245522,25,3519,1
60099,0964020A,10.95678,69.245522,25,3519,11
60099,0964020B,10.95678,69.245522,75,3519,24
60099,0964030B,10.95678,69.245522,50,3519,3
60099,0964040B,10.95678,69.245522,51.490196,3519,255
60099,0964041B,10.95678,69.245522,58.57143,3519,7
60099,0964050J,10.95678,69.245522,212.5,3519,40
60099,0964060,10.95678,69.245522,56.57143,3519,35
60099,0964060B,10.95678,69.245522,60,3519,1
60099,0964080A,10.95678,69.245522,61.634979,3519,263
60099,0964080B,10.95678,69.245522,68.148148,3519,135
60099,0964090E,10.95678,69.245522,60.694443,3519,216
60099,0964091,10.95678,69.245522,50,3519,2
60099,0964100A,10.95678,69.245522,111.7347,3519,98
60099,0964100C,10.95678,69.245522,140.21739,3519,23
60099,0964100D,10.95678,69.245522,75,3519,7
60099,0964100E,10.95678,69.245522,100,3519,2
60099,0964100F,10.95678,69.245522,60,3519,1
60099,0964100G,10.95678,69.245522,53,3519,10
